State,District,PC1,PC2,PC3,Cluster_ID
Madhya Pradesh,Sagar,0.0056112185674066,-0.7354605095127568,-0.2522809491553054,1
Madhya Pradesh,Damoh,-0.8292425397124199,-0.1205784196466535,-0.1854299630355336,2
Madhya Pradesh,Satna,-0.1419010397896228,-0.6261531673607225,-0.2457623866397984,1
Madhya Pradesh,Rewa,-0.0544944858272468,-0.6902564256981509,-0.2549428008309894,1
Madhya Pradesh,Umaria,-1.26545859856846,0.2001798799663651,-0.1463343353822911,2
Madhya Pradesh,Neemuch,-1.117769950027442,0.0911839510473311,-0.1563938858065923,2
Madhya Pradesh,Mandsaur,-0.7550077008375412,-0.17557359477244,-0.188816064364646,2
Madhya Pradesh,Ratlam,-0.7173050213764238,-0.2024422175598351,-0.1990271019329929,2
Madhya Pradesh,Ujjain,-0.3006775078869238,-0.5096338317964588,-0.2296769610696936,2
Madhya Pradesh,Shajapur,-0.6595587337768618,-0.2452454025491919,-0.2014759074422278,2
Madhya Pradesh,Dewas,-0.6243955736733847,-0.2710861894472696,-0.2047502998366281,2
Madhya Pradesh,Dhar,-0.3140996464192056,-0.4967150467968696,-0.2528418384852194,2
Madhya Pradesh,Indore,0.7423687598855738,-1.2792833235484082,-0.3017667324801322,1
Madhya Pradesh,Khargone (West Nimar),-0.4779026449217274,-0.3773883678979151,-0.2292033616819788,2
Madhya Pradesh,Barwani,-0.8893056425600766,-0.0735179419190424,-0.2031813322945933,2
Madhya Pradesh,Rajgarh,-0.695289104006134,-0.2177989459774517,-0.2076492791375861,2
Madhya Pradesh,Vidisha,-0.6962424802648137,-0.2182950680713339,-0.1979967488000351,2
Madhya Pradesh,Bhopal,0.0639003568564073,-0.7795829876296351,-0.2474252402360952,1
Madhya Pradesh,Sehore,-0.7945237162076982,-0.1461384974303017,-0.1882967604462138,2
Madhya Pradesh,Raisen,-0.7658886538743495,-0.1674797655531004,-0.1885828682008119,2
Madhya Pradesh,Betul,-0.6124534282781525,-0.2799417860843821,-0.2052268335801154,2
Madhya Pradesh,Harda,-1.2950715430852842,0.221503889120275,-0.1400763282498739,2
Madhya Pradesh,Hoshangabad,-0.8042856688883151,-0.1397453325726366,-0.1811485914035548,2
Madhya Pradesh,Katni,-0.796119075682366,-0.1452035349985962,-0.186250707275047,2
Madhya Pradesh,Jabalpur,0.1487795289035002,-0.8423922796953917,-0.2518681995699546,1
Madhya Pradesh,Narsimhapur,-0.908225330660898,-0.0633429291743799,-0.1716213882037307,2
Madhya Pradesh,Dindori,-1.2316974252678774,0.1755199932790132,-0.1506817321463232,2
Madhya Pradesh,Mandla,-0.9822754884576788,-0.0079382939960943,-0.1726092781762628,2
Madhya Pradesh,Chhindwara,-0.2340249084975209,-0.5585132353940488,-0.2367021177820103,1
Madhya Pradesh,Seoni,-0.7250027234873136,-0.1976912532568928,-0.1910704676090838,2
Madhya Pradesh,Balaghat,-0.4555000557510338,-0.3967032421920795,-0.2085008979815381,2
Madhya Pradesh,Guna,-0.8873711742055028,-0.0769981460104717,-0.1869102024358877,2
Madhya Pradesh,Ashoknagar,-1.1318382872360735,0.1020739571041276,-0.1594906149437563,2
Madhya Pradesh,Shahdol,-0.9785641254460216,-0.0105849777099352,-0.1736000460898657,2
Madhya Pradesh,Anuppur,-1.184471861223857,0.1404814573825041,-0.1524158037140907,2
Madhya Pradesh,Sidhi,-0.9578663662733952,-0.0253627450021654,-0.1789849507955711,2
Madhya Pradesh,Singrauli,-0.9473002144088108,-0.0326253897253487,-0.183982471387766,2
Madhya Pradesh,Jhabua,-1.12751131574694,0.1013238036421388,-0.1793101676698218,2
Madhya Pradesh,Alirajpur,-1.3123363619696882,0.2367595615468341,-0.1589912729847379,2
Madhya Pradesh,Khandwa (East Nimar),-0.8208649006847565,-0.1262638418889871,-0.1899753373496082,2
Madhya Pradesh,Burhanpur,-1.1961096279535188,0.149390545627857,-0.1541826489316148,2
Gujarat,Kachchh,0.19452901002845,0.0149009372698228,0.2462752179676629,1
Gujarat,Banas Kantha,0.8142798241687629,-0.438743323289799,0.1741817923872298,1
Gujarat,Patan,-0.3017720055608244,0.379227514801887,0.2956577470282191,2
Gujarat,Mahesana,0.3062322379448273,-0.0702571302047951,0.2604019724697448,1
Gujarat,Sabar Kantha,0.4918853399940328,-0.2049547352814298,0.2292440130579571,1
Gujarat,Gandhinagar,-0.1818353202507681,0.2893249665304245,0.298579777008605,2
Gujarat,Ahmadabad,4.3055800504754,-3.0180538433764563,-0.0421198843992413,3
Gujarat,Surendranagar,-0.0137680503655183,0.1675021062015664,0.2694491828862571,2
Gujarat,Rajkot,1.608223014730842,-1.0287478417798688,0.1525913477103953,1
Gujarat,Jamnagar,0.2960788650491479,-0.0608402079444787,0.2457209886931852,1
Gujarat,Porbandar,-0.8174660278660106,0.7580644201506869,0.3447783627466214,2
Gujarat,Junagadh,0.7481403233791527,-0.3940752269273338,0.2118004741993614,1
Gujarat,Amreli,-0.1552322323697153,0.2709473868994884,0.2867319847689243,2
Gujarat,Bhavnagar,0.8224027963053584,-0.4482367344214804,0.2015872606830203,1
Gujarat,Anand,0.3533233799391217,-0.1050127573242608,0.2572089894925275,1
Gujarat,Kheda,0.4876344141039856,-0.2035448072638568,0.243337299182975,1
Gujarat,Panch Mahals,0.404722212287856,-0.1396594840196849,0.2274463601253483,1
Gujarat,Dohad,0.0772341268074926,0.1039657166717697,0.2342874120813278,1
Gujarat,Vadodara,1.8306882328794083,-1.191699364481277,0.1276059620367885,1
Gujarat,Narmada,-0.8280649295543965,0.766136351829851,0.3435038549973175,2
Gujarat,Bharuch,-0.0764528946576882,0.2119696733969211,0.2880601612123552,2
Gujarat,The Dangs,-1.0834341403704328,0.9539233140828688,0.3663198301530943,2
Gujarat,Navsari,-0.2199237084367352,0.3172203134866349,0.3028868654663937,2
Gujarat,Valsad,0.0084401227737239,0.1500232057614288,0.2766393455164087,2
Gujarat,Surat,3.428623990489476,-2.371637850527151,0.0239074114487667,3
Gujarat,Tapi,-0.6845313680713794,0.6607736734981224,0.3291981553552056,2
Daman And Diu,Diu,-2.02894605134131,-0.0468457268338225,0.0834788689156962,2
Daman And Diu,Daman,-1.9180008840438072,-0.128684006563212,0.0755980962032201,2
Dadra And Nagar Haveli,Dadra AND Nagar Haveli,-1.823010865262462,-0.1982852618037115,0.0651124852618578,2
Maharashtra,Nandurbar,1.4430988861720853,2.294364621839029,1.5569838192279013,4
Maharashtra,Dhule,1.7973188344329252,2.0324945543182116,1.5364661398010129,4
Maharashtra,Jalgaon,3.449821058440745,0.8150322064628166,1.4070996904913131,4
Maharashtra,Buldana,2.305951567133921,1.6558724651084749,1.5117729788707222,4
Maharashtra,Akola,1.7721369458601204,2.048196983986048,1.561213603129634,4
Maharashtra,Washim,1.257141722084549,2.4284860051770973,1.5945606630482694,4
Maharashtra,Amravati,2.6149396915210743,1.4267566274222512,1.4993498782076975,4
Maharashtra,Wardha,1.374758220206049,2.341113283316808,1.591107670885097,4
Maharashtra,Nagpur,4.021212011123719,0.3894530771325776,1.3992353907346895,4
Maharashtra,Bhandara,1.274205358509841,2.4156442220909153,1.5953852668962192,4
Maharashtra,Gondiya,1.3747057360234236,2.341456918124748,1.5886746324023693,4
Maharashtra,Gadchiroli,1.125544543839791,2.526128502095816,1.5993505422104364,4
Maharashtra,Chandrapur,2.005064219216244,1.877754995158326,1.5336723632525096,4
Maharashtra,Yavatmal,2.4503832557271084,1.5494030156588028,1.5009538719531073,4
Maharashtra,Nanded,2.7563462557702674,1.3265828385266687,1.4562667143138242,4
Maharashtra,Hingoli,1.207806193143447,2.4654662236487863,1.5933656890975605,4
Maharashtra,Parbhani,1.645799543877975,2.143915187861762,1.5500020124895812,4
Maharashtra,Jalna,1.7112038662600757,2.096242862549179,1.540777627965193,4
Maharashtra,Aurangabad,3.0487245428224665,1.1105392654968318,1.4384697852602355,4
Maharashtra,Nashik,4.914237048716456,-0.2646118224558055,1.298467923951658,3
Maharashtra,Thane,8.802845625821458,-3.1319441346853467,1.0135776084850328,3
Maharashtra,Mumbai Suburban,7.828244462959345,-2.4197652245920587,1.1366046081493135,3
Maharashtra,Mumbai,2.824127881627885,1.271536253692059,1.4917908558611752,4
Maharashtra,Raigarh,2.355557442756041,1.619081523627944,1.5098424782201267,4
Maharashtra,Pune,7.6406951291789404,-2.2771176480462367,1.1155432039610311,3
Maharashtra,Ahmadnagar,3.7034509383564633,0.6278766513754226,1.3896145515546583,4
Maharashtra,Bid,2.2198613022037423,1.7208695219087191,1.5059577232378898,4
Maharashtra,Latur,2.1355542008433863,1.7827065118329233,1.514757896409538,4
Maharashtra,Osmanabad,1.5692857160095266,2.199200201754256,1.5646681528534632,4
Maharashtra,Solapur,3.492221524842793,0.7842407491652332,1.400211301885624,4
Maharashtra,Satara,2.643605856155984,1.4067211579903474,1.4884429346588322,4
Maharashtra,Ratnagiri,1.586278319348645,2.1857730792292367,1.5705942712632683,4
Maharashtra,Sindhudurg,1.020667503274368,2.602206559680041,1.617062087004017,4
Maharashtra,Kolhapur,3.284124604997162,0.9352129227986016,1.4352093480446295,4
Maharashtra,Sangli,2.483038259091157,1.525439016905491,1.4976446212134793,4
Andhra Pradesh,Adilabad,0.2305269872163035,-0.699907694024452,0.2640737923616215,1
Andhra Pradesh,Nizamabad,0.1107801451979003,-0.6121331892714574,0.2770254169027294,1
Andhra Pradesh,Karimnagar,0.9965889473325682,-1.2639473061775728,0.2013223742798581,1
Andhra Pradesh,Medak,0.4199593104989499,-0.838878744354096,0.2445204820054624,1
Andhra Pradesh,Hyderabad,1.4219869662720852,-1.5828642338169452,0.2120510789083596,1
Andhra Pradesh,Rangareddy,2.2643915169729936,-2.2001029410671635,0.1189855032922715,1
Andhra Pradesh,Mahbubnagar,0.9574803949277828,-1.2305418787761857,0.1676819168517366,1
Andhra Pradesh,Nalgonda,0.78124154352152,-1.1053414178306762,0.2185715025444452,1
Andhra Pradesh,Warangal,0.823984622088409,-1.1372878446908548,0.2188690462388669,1
Andhra Pradesh,Khammam,0.329206568996028,-0.7736437533014456,0.2646197746507965,1
Andhra Pradesh,Srikakulam,0.2228400859694105,-0.6946359608935989,0.2678042688240862,1
Andhra Pradesh,Vizianagaram,-0.0459482668012352,-0.4966679974779932,0.2893164708527321,1
Andhra Pradesh,Visakhapatnam,1.3782701267125892,-1.5449924561556452,0.1702105206961476,1
Andhra Pradesh,East Godavari,2.079414310652224,-2.0624036728684203,0.1221233463934259,1
Andhra Pradesh,West Godavari,1.2923868136671028,-1.485081227183417,0.2038039649489609,1
Andhra Pradesh,Krishna,1.6963019547423868,-1.7819923337013062,0.1668385906877257,1
Andhra Pradesh,Guntur,1.8068872258863704,-1.860323194501203,0.1330754169497378,1
Andhra Pradesh,Prakasam,0.6962546475532811,-1.04243864687904,0.2229100991012298,1
Andhra Pradesh,Sri Potti Sriramulu Nellore,0.4977400865007954,-0.8985929137381814,0.2576913878191976,1
Andhra Pradesh,Y.S.R.,0.4065468489429451,-0.8308595165674278,0.2604526519191694,1
Andhra Pradesh,Kurnool,1.056631994027341,-1.3054134694122603,0.1744864693612658,1
Andhra Pradesh,Anantapur,1.1644014299026777,-1.3864119392538088,0.1788405455871754,1
Andhra Pradesh,Chittoor,1.388132087574501,-1.5540699917735177,0.1839178414707648,1
Karnataka,Belgaum,2.7677720795285636,-0.589363146598638,0.2739320879167892,1
Karnataka,Bagalkot,0.672059575683006,0.9528610242588478,0.4521270508054656,4
Karnataka,Bijapur,0.8497927641128317,0.822662444304659,0.4322647938349254,4
Karnataka,Bidar,0.5656868545505582,1.0305838967111185,0.4656171905011382,4
Karnataka,Raichur,0.6155488399313319,0.9960833814140686,0.4438548316503861,4
Karnataka,Koppal,0.3260281895732236,1.2071866871223125,0.4840834207301077,4
Karnataka,Gadag,0.1481234987984162,1.3369864448868547,0.5081560332213562,4
Karnataka,Dharwad,0.7561990961442344,0.8887225364468581,0.4627190585081609,4
Karnataka,Uttara Kannada,0.488267227883255,1.0853273190198314,0.4900153866469986,4
Karnataka,Haveri,0.5493926020244736,1.0414114786137807,0.4762989735138132,4
Karnataka,Bellary,1.0434117825653726,0.6802948825142073,0.4148771618017801,4
Karnataka,Chitradurga,0.5732360318876858,1.0242695940901176,0.4710400522038084,4
Karnataka,Davanagere,0.7962001064392227,0.8598918709832741,0.4544759965057861,4
Karnataka,Shimoga,0.7008873114360916,0.9291744550292164,0.4694339258313429,4
Karnataka,Udupi,0.3098412988849933,1.2164375040938384,0.5067253974266505,4
Karnataka,Chikmagalur,0.23793227368868,1.2701909063403125,0.5061594822783148,4
Karnataka,Tumkur,1.3349098311269374,0.4633269528892484,0.4097186616668947,4
Karnataka,Bangalore,6.922385009356462,-3.659131273621592,0.0198435186309803,3
Karnataka,Mandya,0.6602897173159378,0.9605746818824068,0.460701530758481,4
Karnataka,Hassan,0.6895835926887455,0.9380419058673646,0.4660069195588254,4
Karnataka,Dakshina Kannada,1.0393036046803237,0.6783204496801691,0.4551649212885729,4
Karnataka,Kodagu,-0.1926433129874093,1.5871934442046358,0.541618605998301,4
Karnataka,Mysore,1.532798587833756,0.3183907501554366,0.3873853570826248,4
Karnataka,Chamarajanagar,0.0603666981410421,1.402646576338413,0.5069842525601976,4
Karnataka,Gulbarga,1.0884457029570052,0.6478768589779605,0.4052764704728606,4
Karnataka,Yadgir,0.0876865843281423,1.3841619094846216,0.4917158802676719,4
Karnataka,Kolar,0.49003594833483,1.0853796600176278,0.479045045506149,4
Karnataka,Chikkaballapura,0.2625343783061182,1.2532503846501484,0.4947651724407841,4
Karnataka,Bangalore Rural,0.1148714366233329,1.3610676927228806,0.5140902984027717,4
Karnataka,Ramanagara,0.141301669355366,1.3423908854359614,0.5056650233495659,4
Goa,North Goa,-1.3304908662508594,-0.3898395819617232,0.0738917960979674,2
Goa,South Goa,-1.4812586192426291,-0.27846467776739,0.0833094957895546,2
Lakshadweep,Lakshadweep,-2.0166758851027846,-0.0559385205572739,0.0829409454917738,2
Kerala,Kasaragod,-0.1986404865541768,0.2912357692631393,0.590701657942124,2
Kerala,Kannur,0.8344223751136766,-0.4719123906198784,0.5262168147347689,1
Kerala,Wayanad,-0.5875080135037991,0.5780487479012663,0.6185931767398783,2
Kerala,Kozhikode,1.2955285472404676,-0.812253014868428,0.4951205894166232,1
Kerala,Malappuram,2.043834804555437,-1.363001349529236,0.4320812538632999,1
Kerala,Palakkad,0.9939783953836706,-0.5883929329262173,0.5051706211687939,1
Kerala,Thrissur,1.3419068171520914,-0.8467888536208551,0.4944241124695689,1
Kerala,Ernakulam,1.4954182673179877,-0.9604635187143769,0.487016237915694,1
Kerala,Idukki,-0.3326403476266244,0.389655066832867,0.6036179718964949,2
Kerala,Kottayam,0.4256967538615271,-0.1709211538038022,0.55927483147267,1
Kerala,Alappuzha,0.5369302199969391,-0.2527793768348995,0.5498334654922946,1
Kerala,Pathanamthitta,-0.2259324053203632,0.3103080281729551,0.6011074405440877,2
Kerala,Kollam,0.9299545139275414,-0.5424848571737634,0.5202583837237186,1
Kerala,Thiruvananthapuram,1.4651524506803546,-0.9373409499946984,0.4827960559172087,1
Tamil Nadu,Thiruvallur,2.307073870650298,-0.2048854872516624,1.1313678248631247,4
Tamil Nadu,Chennai,3.168728027064399,-0.8427429942912834,1.0882354964867107,4
Tamil Nadu,Kancheepuram,2.5244433199447,-0.3652605504516719,1.1161936686515452,4
Tamil Nadu,Vellore,2.374497328470672,-0.2528899222861098,1.1127514768988176,4
Tamil Nadu,Tiruvannamalai,1.2224897863548885,0.5965048229088035,1.197612664920906,4
Tamil Nadu,Viluppuram,1.8913953452566388,0.1052621925397623,1.1327327110214411,4
Tamil Nadu,Salem,1.9476063857447443,0.0631368108835766,1.1340264179249862,4
Tamil Nadu,Namakkal,0.710761134783124,0.9726270571558931,1.244770441779511,4
Tamil Nadu,Erode,1.0726132211761823,0.7067079070988649,1.211078194432352,4
Tamil Nadu,The Nilgiris,0.0229719673096146,1.4781693219640242,1.308033204571621,4
Tamil Nadu,Dindigul,1.032916043704316,0.7354001144167924,1.2186150991350553,4
Tamil Nadu,Karur,0.2279956643488846,1.3279421723739695,1.2854159288143587,4
Tamil Nadu,Tiruchirappalli,1.536268587576749,0.36314487653058,1.1905254993527448,4
Tamil Nadu,Perambalur,-0.1427167932771633,1.6009144403343227,1.3156035649852214,4
Tamil Nadu,Ariyalur,-0.0170883196732901,1.5086949638594545,1.3030845139244958,4
Tamil Nadu,Cuddalore,1.374581835215869,0.4836202238694966,1.192359028267418,4
Tamil Nadu,Nagapattinam,0.6896710427625216,0.9870131676221472,1.255625898871652,4
Tamil Nadu,Thiruvarur,0.418204595612724,1.18709404428638,1.2762300860077538,4
Tamil Nadu,Thanjavur,1.2878550847305412,0.5463169346041582,1.208724200022076,4
Tamil Nadu,Pudukkottai,0.635989342363334,1.027579221992336,1.2517036856014088,4
Tamil Nadu,Sivaganga,0.4528703626717694,1.161961653299044,1.270261963278179,4
Tamil Nadu,Madurai,1.777337364250061,0.1855133095219487,1.1718681061062663,4
Tamil Nadu,Theni,0.3708765848193457,1.222578318346565,1.2750132338548343,4
Tamil Nadu,Virudhunagar,0.9085549435818658,0.8262734028830878,1.2343311442706546,4
Tamil Nadu,Ramanathapuram,0.468356719322358,1.1504672513903529,1.2697289164001897,4
Tamil Nadu,Thoothukkudi,0.8115823006461874,0.8968183174672592,1.2491037001614769,4
Tamil Nadu,Tirunelveli,1.7917415158152084,0.1751807918417721,1.168506226338774,4
Tamil Nadu,Kanniyakumari,0.9615924188839065,0.7852144362051767,1.2460358634041973,4
Tamil Nadu,Dharmapuri,0.4924825925688432,1.1343935041630513,1.2542489460477666,4
Tamil Nadu,Krishnagiri,0.7735948757293916,0.9273190999454736,1.2319871280921832,4
Tamil Nadu,Coimbatore,2.124684929367473,-0.0709258899755257,1.148949821543046,4
Tamil Nadu,Tiruppur,1.2987113221838855,0.5391418652860338,1.2012961914925535,4
Pondicherry,Yanam,-2.020499922262096,-0.0406792204970266,0.0940539511744532,2
Pondicherry,PONDICHERRY,-1.325417826179364,-0.5530794367801707,0.0420873777445914,2
Pondicherry,Mahe,-2.0270860742799677,-0.0358986388523171,0.0951424711754771,2
Pondicherry,Karaikal,-1.905746498128404,-0.1253165422329211,0.0858219192940257,2
Andaman And Nicobar Islands,Nicobars,-2.0413231389563866,-0.0377118156211724,0.0843260873991159,2
Andaman And Nicobar Islands,North  AND Middle Andaman,-1.987626732963363,-0.0773007284094267,0.0803517475884355,2
Andaman And Nicobar Islands,South Andaman,-1.879476205677474,-0.1571202183146124,0.0730104495361975,2
